Fieldwork date,Polling firm,poll,party
10/5/2021,Nikkei & TV Tokyo,0,Others
10/5/2021,Yomiuri Shimbun,0,Others
10/5/2021,Asahi Shimbun,0,Others
10/10/2021,Green Ship,0,Others
10/10/2021,FNN-Sankei,0.199951172,Others
10/10/2021,NHK,0.199951172,Others
10/10/2021,JNN,0.399902344,Others
10/15/2021,Yomiuri Shimbun,0,Others
10/17/2021,NHK,0.199951172,Others
10/17/2021,ANN,0.799804688,Others
10/17/2021,go2senkyo,0,Others
10/17/2021,Kyodo News,0,Others
10/20/2021,Asahi Shimbun,1,Others
10/20/2021,Mainichi Shimbun,1,Others
10/24/2021,go2senkyo,0,Others
10/24/2021,NHK,0.199951172,Others
1/8/2018,NHK,36.59375,No party
1/14/2018,Yomiuri Shimbun,40,No party
1/14/2018,JNN,41.3125,No party
1/14/2018,Kyodo News,35.40625,No party
1/15/2018,Jiji Press,56,No party
1/21/2018,Mainichi Shimbun,37,No party
1/21/2018,ANN,24.296875,No party
1/21/2018,Asahi Shimbun,34,No party
1/28/2018,NTV,41.8125,No party
1/28/2018,Nikkei,32,No party
2/4/2018,JNN,43.3125,No party
2/11/2018,Yomiuri Shimbun,36,No party
2/11/2018,Kyodo News,33.40625,No party
2/12/2018,Jiji Press,57.59375,No party
2/12/2018,NHK,36.8125,No party
2/18/2018,Asahi Shimbun,38,No party
2/18/2018,NTV,37.3125,No party
2/25/2018,Mainichi Shimbun,37,No party
2/25/2018,ANN,25.40625,No party
2/25/2018,Nikkei,31,No party
3/4/2018,Kyodo News,34.09375,No party
3/4/2018,JNN,44.90625,No party
3/11/2018,Yomiuri Shimbun,38,No party
3/11/2018,NHK,37.90625,No party
3/12/2018,Jiji Press,58.3125,No party
3/18/2018,Asahi Shimbun,36,No party
3/18/2018,Kyodo News,36.5,No party
3/18/2018,Mainichi Shimbun,39,No party
3/18/2018,NTV,41.6875,No party
3/25/2018,Nikkei & TV Tokyo,31,No party
3/25/2018,ANN,26.40625,No party
4/1/2018,Kyodo News,32,No party
4/1/2018,Yomiuri Shimbun,41,No party
4/8/2018,NHK,39.1875,No party
4/8/2018,JNN,47.3125,No party
4/9/2018,Jiji Press,58.3125,No party
4/15/2018,NTV,44.40625,No party
4/15/2018,Asahi Shimbun,40,No party
4/22/2018,Mainichi Shimbun,40,No party
4/22/2018,ANN,34.09375,No party
4/22/2018,Yomiuri Shimbun,40,No party
4/25/2018,Asahi Shimbun,42,No party
4/29/2018,Nikkei & TV Tokyo,32,No party
5/13/2018,Kyodo News,34.1875,No party
5/13/2018,JNN,49.09375,No party
5/13/2018,NHK,40.40625,No party
5/14/2018,Jiji Press,57.6875,No party
5/20/2018,Yomiuri Shimbun,42,No party
5/20/2018,NTV,39.8125,No party
5/20/2018,Asahi Shimbun,39,No party
5/20/2018,ANN,26.90625,No party
5/27/2018,Mainichi Shimbun,40,No party
5/27/2018,Nikkei & TV Tokyo,30,No party
6/3/2018,JNN,44.40625,No party
6/10/2018,NHK,38.1875,No party
6/11/2018,Jiji Press,58.90625,No party
6/17/2018,ANN,30.296875,No party
6/17/2018,Asahi Shimbun,40,No party
6/17/2018,NTV,41.09375,No party
6/17/2018,Yomiuri Shimbun,44,No party
6/24/2018,Nikkei & TV Tokyo,30,No party
6/24/2018,Mainichi Shimbun,41,No party
7/8/2018,JNN,50.40625,No party
7/8/2018,NHK,39.09375,No party
7/9/2018,Jiji Press,58.1875,No party
7/15/2018,Asahi Shimbun,39,No party
7/22/2018,Kyodo News,32.8125,No party
7/22/2018,Yomiuri Shimbun,41,No party
7/22/2018,Nikkei & TV Tokyo,36,No party
7/22/2018,ANN,32.3125,No party
7/29/2018,Mainichi Shimbun,42,No party
8/5/2018,NHK,43.1875,No party
8/5/2018,JNN,50.6875,No party
8/5/2018,Asahi Shimbun,41,No party
8/6/2018,Jiji Press,58.90625,No party
8/19/2018,ANN,32,No party
8/26/2018,Nikkei & TV Tokyo,33,No party
8/26/2018,Yomiuri Shimbun,45,No party
8/26/2018,Kyodo News,32.8125,No party
9/2/2018,JNN,54.1875,No party
9/2/2018,Mainichi Shimbun,40,No party
9/9/2018,Asahi Shimbun,36,No party
9/10/2018,Jiji Press,59.1875,No party
9/16/2018,ANN,33.5,No party
9/17/2018,NHK,43,No party
9/21/2018,Kyodo News,33.40625,No party
9/23/2018,Nikkei & TV Tokyo,32,No party
9/23/2018,Yomiuri Shimbun,45,No party
10/3/2018,Nikkei & TV Tokyo,33,No party
10/3/2018,Kyodo News,33,No party
10/3/2018,Yomiuri Shimbun,42,No party
10/7/2018,Mainichi Shimbun,40,No party
10/8/2018,NHK,41.5,No party
10/8/2018,Jiji Press,59.1875,No party
10/14/2018,Asahi Shimbun,40,No party
10/14/2018,JNN,42,No party
10/21/2018,ANN,34.8125,No party
10/28/2018,Yomiuri Shimbun,46,No party
10/28/2018,Nikkei & TV Tokyo,36,No party
11/4/2018,Kyodo News,30.203125,No party
11/4/2018,JNN,44,No party
11/11/2018,NHK,40.6875,No party
11/12/2018,Jiji Press,58.3125,No party
11/18/2018,Mainichi Shimbun,41,No party
11/18/2018,ANN,30.40625,No party
11/18/2018,Asahi Shimbun,41,No party
11/25/2018,Yomiuri Shimbun,42,No party
11/25/2018,Nikkei & TV Tokyo,38,No party
12/2/2018,JNN,41.40625,No party
12/9/2018,NHK,41.09375,No party
12/10/2018,Mainichi & SSRC,50,No party
12/10/2018,Jiji Press,65.125,No party
12/16/2018,Yomiuri Shimbun,46,No party
12/16/2018,Nikkei & TV Tokyo,37,No party
12/16/2018,Mainichi Shimbun,43,No party
12/16/2018,Kyodo News,36.09375,No party
12/16/2018,Asahi Shimbun,41,No party
12/16/2018,ANN,30.09375,No party
12/25/2018,Asahi Shimbun,42,No party
1/13/2019,Kyodo News,43.5,No party
1/13/2019,JNN,43.5,No party
1/14/2019,Jiji Press,60,No party
1/14/2019,NHK,42.5,No party
1/20/2019,Asahi Shimbun,38,No party
1/27/2019,Yomiuri Shimbun,45,No party
1/27/2019,Nikkei & TV Tokyo,33,No party
1/27/2019,ANN,35.1875,No party
2/3/2019,JNN,37,No party
2/3/2019,Mainichi Shimbun,42,No party
2/3/2019,Kyodo News,35.3125,No party
2/11/2019,Jiji Press,61.5,No party
2/11/2019,NHK,41.5,No party
2/17/2019,Nikkei & TV Tokyo,33,No party
2/17/2019,Asahi Shimbun,41,No party
2/24/2019,Yomiuri Shimbun,47,No party
2/24/2019,ANN,32.59375,No party
3/3/2019,JNN,40,No party
3/10/2019,NHK,40.59375,No party
3/10/2019,Kyodo News,35.1875,No party
3/11/2019,Jiji Press,60.6875,No party
3/17/2019,Mainichi Shimbun,39,No party
3/17/2019,Asahi Shimbun,41,No party
3/17/2019,ANN,30,No party
3/24/2019,Yomiuri Shimbun,44,No party
3/24/2019,Nikkei & TV Tokyo,34,No party
4/2/2019,Yomiuri Shimbun,42,No party
4/2/2019,Kyodo News,33.90625,No party
4/7/2019,NHK,40.6875,No party
4/7/2019,JNN,39.59375,No party
4/8/2019,Jiji Press,58.5,No party
4/14/2019,Mainichi Shimbun,42,No party
4/14/2019,Asahi Shimbun,38,No party
4/15/2019,Asahi Shimbun,47,No party
4/21/2019,ANN,30.796875,No party
4/28/2019,Yomiuri Shimbun,40,No party
5/2/2019,Kyodo News,37.59375,No party
5/12/2019,Nikkei & TV Tokyo,36,No party
5/12/2019,JNN,39.8125,No party
5/12/2019,NHK,40.1875,No party
5/13/2019,Jiji Press,59.59375,No party
5/19/2019,ANN,28.203125,No party
5/19/2019,Mainichi Shimbun,39,No party
5/19/2019,Yomiuri Shimbun,41,No party
5/19/2019,Asahi Shimbun,37,No party
5/19/2019,Kyodo News,33.8125,No party
6/2/2019,JNN,40.8125,No party
6/9/2019,NHK,41.1875,No party
6/10/2019,Jiji Press,59.40625,No party
6/16/2019,Kyodo News,33.90625,No party
6/16/2019,Mainichi Shimbun,44,No party
6/23/2019,Asahi Shimbun,38,No party
6/23/2019,NHK,42.6875,No party
6/27/2019,Kyodo News,32.6875,No party
6/30/2019,Yomiuri Shimbun,42,No party
6/30/2019,Nikkei & TV Tokyo,33,No party
6/30/2019,NHK,38.3125,No party
7/5/2019,Yomiuri Shimbun,37,No party
7/7/2019,NHK,39.5,No party
7/7/2019,JNN,33.5,No party
7/8/2019,Jiji Press,58.3125,No party
7/14/2019,Asahi Shimbun,33,No party
7/15/2019,NHK,39.09375,No party
7/23/2019,Asahi Shimbun,30,No party
7/23/2019,Kyodo News,25.90625,No party
7/23/2019,Yomiuri Shimbun,27,No party
7/28/2019,Nikkei & TV Tokyo,30,No party
8/4/2019,NHK,34.8125,No party
8/4/2019,JNN,37,No party
8/12/2019,Jiji Press,53.40625,No party
8/18/2019,Kyodo News,26.59375,No party
8/18/2019,ANN,26,No party
8/25/2019,Yomiuri Shimbun,37,No party
9/1/2019,Nikkei & TV Tokyo,32,No party
9/8/2019,JNN,38,No party
9/8/2019,NHK,37.09375,No party
9/9/2019,Jiji Press,58.5,No party
9/12/2019,Kyodo News,23.90625,No party
9/12/2019,Nikkei & TV Tokyo,29,No party
9/15/2019,Yomiuri Shimbun,39,No party
9/15/2019,Mainichi Shimbun,36,No party
9/15/2019,ANN,26.09375,No party
9/15/2019,Asahi Shimbun,35,No party
10/6/2019,Kyodo News,31.90625,No party
10/6/2019,JNN,34.1875,No party
10/14/2019,Jiji Press,56,No party
10/20/2019,Yomiuri Shimbun,38,No party
10/20/2019,Asahi Shimbun,39,No party
10/20/2019,ANN,30,No party
10/27/2019,Kyodo News,28.90625,No party
10/27/2019,Mainichi Shimbun,34,No party
10/27/2019,Nikkei & TV Tokyo,29,No party
11/10/2019,ANN,26.5,No party
11/10/2019,go2senkyo & JX,36.3125,No party
11/10/2019,Jiji Press,55.5,No party
11/10/2019,JNN,37.1875,No party
11/10/2019,NHK,37.6875,No party
11/17/2019,Yomiuri Shimbun,38,No party
11/17/2019,Asahi Shimbun,37,No party
11/24/2019,Nikkei & TV Tokyo,36,No party
11/24/2019,Kyodo News,30.40625,No party
12/1/2019,Mainichi Shimbun,35,No party
12/8/2019,NHK,41.40625,No party
12/8/2019,JNN,40.8125,No party
12/9/2019,Mainichi & SSRC,36,No party
12/9/2019,Jiji Press,61.09375,No party
12/15/2019,Yomiuri Shimbun,44,No party
12/15/2019,Kyodo News,31.796875,No party
12/15/2019,ANN,30.296875,No party
12/15/2019,go2senkyo & JX,38.1875,No party
12/22/2019,Asahi Shimbun,41,No party
12/22/2019,Nikkei & TV Tokyo,35,No party
1/12/2020,JNN,38.90625,No party
1/12/2020,go2senkyo & JX,41.40625,No party
1/12/2020,Kyodo News,31.5,No party
1/13/2020,Jiji Press,60.40625,No party
1/13/2020,NHK,38.5,No party
1/19/2020,Yomiuri Shimbun,39,No party
1/19/2020,Mainichi Shimbun,40,No party
1/19/2020,ANN,29.796875,No party
1/26/2020,Nikkei & TV Tokyo,30,No party
1/26/2020,Asahi Shimbun,37,No party
2/2/2020,JNN,41.6875,No party
2/9/2020,Jiji Press,60.59375,No party
2/9/2020,NHK,38,No party
2/15/2020,Yomiuri Shimbun,39,No party
2/16/2020,go2senkyo & JX,38.1875,No party
2/16/2020,Asahi Shimbun,39,No party
2/16/2020,Kyodo News,31,No party
2/16/2020,ANN,29.59375,No party
2/23/2020,Nikkei & TV Tokyo,34,No party
3/1/2020,go2senkyo & JX,39.5,No party
3/1/2020,go2senkyo & JX,40.09375,No party
3/8/2020,NHK,41.5,No party
3/8/2020,JNN,41.59375,No party
3/9/2020,Jiji Press,62.40625,No party
3/15/2020,Mainichi Shimbun,40,No party
3/15/2020,Asahi Shimbun,40,No party
3/16/2020,Kyodo News,31.59375,No party
3/22/2020,Yomiuri Shimbun,44,No party
3/22/2020,ANN,31.296875,No party
3/28/2020,Kyodo News,36.8125,No party
3/29/2020,Nikkei & TV Tokyo,38,No party
4/5/2020,JNN,41.8125,No party
4/9/2020,"Mainichi, JNN, & SSRC",36,No party
4/12/2020,go2senkyo & JX,42.59375,No party
4/12/2020,NHK,45.3125,No party
4/12/2020,Yomiuri Shimbun,44,No party
4/13/2020,Asahi Shimbun,38,No party
4/13/2020,Kyodo News,39.3125,No party
4/19/2020,Mainichi Shimbun,43,No party
4/19/2020,Asahi Shimbun,43,No party
5/10/2020,Yomiuri Shimbun,44,No party
5/10/2020,Kyodo News,35.5,No party
5/10/2020,Nikkei & TV Tokyo,50,No party
5/10/2020,JNN,40.6875,No party
5/17/2020,ANN,38.90625,No party
5/17/2020,go2senkyo & JX,39.09375,No party
5/24/2020,Mainichi & SSRC,36,No party
5/24/2020,Asahi Shimbun,48,No party
5/31/2020,Kyodo News,36.40625,No party
6/1/2020,Jiji Press,42,No party
6/7/2020,Yomiuri Shimbun,45,No party
6/7/2020,Nikkei & TV Tokyo,54,No party
6/7/2020,JNN,43,No party
6/14/2020,go2senkyo & JX,39.8125,No party
6/20/2020,Mainichi & SSRC,30,No party
6/21/2020,Asahi Shimbun,46,No party
6/21/2020,Kyodo News,34.1875,No party
6/21/2020,ANN,27.59375,No party
6/22/2020,Jiji Press,40.8125,No party
7/5/2020,Yomiuri Shimbun,46,No party
7/5/2020,JNN,42.90625,No party
7/12/2020,go2senkyo & JX,42.59375,No party
7/13/2020,Jiji Press,60.5,No party
7/19/2020,ANN,33.90625,No party
7/19/2020,Asahi Shimbun,47,No party
7/19/2020,Kyodo News,41.5,No party
7/19/2020,Nikkei & TV Tokyo,50,No party
7/19/2020,Mainichi & SSRC,36,No party
8/2/2020,JNN,47.5,No party
8/23/2020,ANN,32.40625,No party
9/3/2020,Mainichi and JNN,41,No party
9/6/2020,JNN,39.5,No party
9/17/2020,Nikkei,24,No party
9/17/2020,Asahi Shimbun,38,No party
9/20/2020,Yomiuri-NNN,37,No party
9/20/2020,ANN,25.5,No party
9/22/2020,NHK,40,No party
10/4/2020,JNN,40.8125,No party
10/11/2020,NHK,40.3125,No party
10/12/2020,Jiji Press,59.1875,No party
10/18/2020,Yomiuri-NNN,41,No party
10/18/2020,ANN,27.703125,No party
10/18/2020,Asahi Shimbun,41,No party
10/25/2020,Nikkei,30,No party
11/8/2020,NHK,40,No party
11/8/2020,JNN,41.3125,No party
11/8/2020,Yomiuri-NNN,36,No party
11/9/2020,Jiji Press,61,No party
11/15/2020,Asahi Shimbun,40,No party
11/15/2020,ANN,28.703125,No party
11/17/2020,Yomiuri-Waseda,40,No party
11/29/2020,Nikkei,30,No party
12/6/2020,Yomiuri-NNN,40,No party
12/6/2020,Kyodo News,32.5,No party
12/6/2020,JNN,45.90625,No party
12/7/2020,Jiji Press,60.3125,No party
12/13/2020,NHK,39.40625,No party
12/20/2020,ANN,29.796875,No party
12/27/2020,Nikkei,33,No party
12/27/2020,Yomiuri-NNN,47,No party
1/10/2021,Kyodo News,34.59375,No party
1/10/2021,JNN,46.1875,No party
1/11/2021,Jiji Press,62.8125,No party
1/11/2021,NHK,40.5,No party
1/17/2021,Yomiuri-NNN,46,No party
1/17/2021,ANN,29.203125,No party
1/24/2021,FNN-Sankei,38.5,No party
1/31/2021,Nikkei,30,No party
2/7/2021,Yomiuri-NNN,42,No party
2/7/2021,JNN,42.3125,No party
2/7/2021,Jiji Press,61.1875,No party
2/7/2021,NHK,42.3125,No party
2/14/2021,ANN,31.296875,No party
2/14/2021,Asahi Shimbun,44,No party
2/21/2021,FNN-Sankei,39.6875,No party
2/28/2021,Nikkei,27,No party
3/7/2021,JNN,41.40625,No party
3/7/2021,Yomiuri-NNN,42,No party
3/7/2021,NHK,40.09375,No party
3/8/2021,Jiji Press,62.40625,No party
3/14/2021,FNN-Sankei,39.90625,No party
3/21/2021,Asahi Shimbun,46,No party
3/21/2021,ANN,31.90625,No party
3/28/2021,Nikkei,29,No party
4/1/2021,Mainichi Shimbun,36,No party
4/4/2021,JNN,47,No party
4/4/2021,Yomiuri-NNN,43,No party
4/11/2021,NHK,39.6875,No party
4/11/2021,Asahi Shimbun,43,No party
4/12/2021,Asahi Shimbun,41,No party
4/12/2021,Jiji Press,62.1875,No party
4/18/2021,ANN,32.40625,No party
4/18/2021,FNN-Sankei,38.6875,No party
4/25/2021,Nikkei,29,No party
5/9/2021,NHK,43.8125,No party
5/9/2021,JNN,42.40625,No party
5/9/2021,Yomiuri-NNN,44,No party
5/10/2021,Jiji Press,64.8125,No party
5/16/2021,Kyodo News,32.09375,No party
5/16/2021,FNN-Sankei,44.90625,No party
5/16/2021,go2senkyo,40.6875,No party
5/16/2021,ANN,30.296875,No party
5/16/2021,Asahi Shimbun,47,No party
5/30/2021,Nikkei,33,No party
6/1/2021,Mainichi Shimbun,40,No party
6/6/2021,Yomiuri-NNN,48,No party
6/6/2021,JNN,43.90625,No party
6/13/2021,NHK,40.59375,No party
6/13/2021,go2senkyo,44.6875,No party
6/14/2021,Jiji Press,63.1875,No party
6/20/2021,FNN-Sankei,43.1875,No party
6/20/2021,ANN,36,No party
6/20/2021,Asahi Shimbun,45,No party
6/27/2021,Nikkei,31,No party
7/1/2021,Mainichi Shimbun,39,No party
7/4/2021,JNN,46.09375,No party
7/11/2021,Yomiuri-NNN,43,No party
7/11/2021,go2senkyo,41.8125,No party
7/11/2021,NHK,41.90625,No party
7/12/2021,Jiji Press,63.90625,No party
7/18/2021,FNN-Sankei,41,No party
7/18/2021,ANN,37.5,No party
7/25/2021,Nikkei,35,No party
8/1/2021,Mainichi Shimbun,42,No party
8/8/2021,Asahi Shimbun,47,No party
8/8/2021,JNN,48.6875,No party
8/9/2021,Yomiuri-NNN,49,No party
8/9/2021,Jiji Press,61.40625,No party
8/9/2021,NHK,42.8125,No party
8/15/2021,go2senkyo,44.5,No party
8/22/2021,ANN,33.59375,No party
8/22/2021,FNN-Sankei,44.59375,No party
9/1/2021,Mainichi Shimbun,34,No party
9/5/2021,Yomiuri Shimbun,43,No party
9/11/2021,Nikkei,31,No party
9/12/2021,NHK,40.1875,No party
9/12/2021,Asahi Shimbun,43,No party
9/13/2021,Jiji Press,59,No party
9/19/2021,FNN-Sankei,34.5,No party
9/19/2021,ANN,26.703125,No party
9/25/2021,Nikkei,30,No party
10/5/2021,Nikkei & TV Tokyo,27,No party
10/5/2021,Yomiuri Shimbun,36,No party
10/5/2021,Asahi Shimbun,40,No party
10/10/2021,Green Ship,23.234375,No party
10/10/2021,FNN-Sankei,37.09375,No party
10/10/2021,NHK,36.09375,No party
10/10/2021,JNN,38.59375,No party
10/15/2021,Yomiuri Shimbun,38,No party
10/17/2021,NHK,36.1875,No party
10/17/2021,ANN,23.59375,No party
10/17/2021,go2senkyo,39.40625,No party
10/17/2021,Kyodo News,18.796875,No party
10/20/2021,Asahi Shimbun,34,No party
10/20/2021,Mainichi Shimbun,23,No party
10/24/2021,go2senkyo,32.1875,No party
10/24/2021,NHK,31.40625,No party
